Nom gare;Code Gare;Type jour;Annee;Date;Ligne;Axe;Tranche horaire;Montants;COVID
LA PLAINE STADE DE FRANCE;87164798;SAM;2019;2019-03-16;B;B;Avant 6h;308;Avant COVID
MANTES LA JOLIE;87381509;DIM;2021;2021-10-10;J;J6;Après 20h;53;Après COVID
ISSOU PORCHEVILLE;87381574;JOB;2021;2021-10-06;J;J6;De 6h à 10h;184;Après COVID
PUTEAUX;87382382;DIM;2016;2016-03-13;U;U;De 16h à 20h;114;Avant COVID
LA VERRIERE;87393256;DIM;2016;2016-03-13;U;U;De 16h à 20h;344;Avant COVID
MANTES LA JOLIE;87381509;JOB;2018;2018-10-16;N;N;De 16h à 20h;198;Avant COVID
ISSY;87393074;DIM;2017;2017-04-23;C;C;De 10h à 16h;689;Avant COVID
PUTEAUX;87382382;DIM;2021;2021-10-10;L;L2;De 6h à 10h;177;Après COVID
LA VERRIERE;87393256;JOB;2016;2016-03-15;U;U;De 10h à 16h;169;Avant COVID
MANTES LA JOLIE;87381509;JOB;2018;2018-10-16;N;N;De 6h à 10h;675;Avant COVID
ISSY;87393074;SAM;2017;2017-04-22;C;C;Avant 6h;16;Avant COVID
PUTEAUX;87382382;JOB;2021;2021-10-06;L;L2;Après 20h;300;Après COVID
LA VERRIERE;87393256;JOB;2016;2016-03-15;U;U;De 6h à 10h;3060;Avant COVID
MANTES LA JOLIE;87381509;JOB;2021;2021-10-06;J;J6;De 6h à 10h;582;Après COVID
ISSY;87393074;SAM;2017;2017-04-22;C;C;De 16h à 20h;581;Avant COVID
PUTEAUX;87382382;JOB;2021;2021-10-06;L;L2;De 10h à 16h;736;Après COVID
LA VERRIERE;87393256;JOB;2018;2018-10-18;N;N;Après 20h;23;Avant COVID
MANTES LA JOLIE;87381509;JOB;2021;2021-12-07;J;J5;Après 20h;401;Après COVID
ISSY VAL DE SEINE;87393306;JOB;2017;2017-04-25;C;C;Après 20h;677;Avant COVID
PUTEAUX;87382382;SAM;2016;2016-03-12;U;U;De 16h à 20h;192;Avant COVID
LA VERRIERE;87393256;JOB;2018;2018-10-18;N;N;De 16h à 20h;169;Avant COVID
MANTES LA JOLIE;87381509;JOB;2021;2021-12-07;J;J5;Avant 6h;371;Après COVID
ISSY VAL DE SEINE;87393306;SAM;2017;2017-04-22;C;C;Avant 6h;16;Avant COVID
PUTEAUX;87382382;SAM;2021;2021-10-09;L;L2;De 16h à 20h;646;Après COVID
LA VERRIERE;87393256;SAM;2016;2016-03-12;U;U;De 16h à 20h;324;Avant COVID
MANTES LA JOLIE;87381509;SAM;2018;2018-10-20;N;N;Avant 6h;25;Avant COVID
ISSY VAL DE SEINE;87393306;SAM;2017;2017-04-22;C;C;De 10h à 16h;1037;Avant COVID
PUTEAUX;87382382;SAM;2021;2021-10-09;L;L2;De 6h à 10h;328;Après COVID
LA VERRIERE;87393256;SAM;2018;2018-10-20;N;N;Avant 6h;61;Avant COVID
MANTES LA JOLIE;87381509;SAM;2021;2021-10-09;J;J6;De 10h à 16h;543;Après COVID
IVRY SUR SEINE;87545301;JOB;2017;2017-04-25;C;C;Après 20h;484;Avant COVID
RAMBOUILLET;87393314;DIM;2018;2018-10-14;N;N;De 10h à 16h;1193;Avant COVID
LA VILLETERTRE;87381202;DIM;2021;2021-10-10;J;J6;De 6h à 10h;3;Après COVID
MANTES LA JOLIE;87381509;SAM;2021;2021-10-09;J;J6;De 16h à 20h;556;Après COVID
ABLON;87545269;DIM;2017;2017-04-23;C;C;De 16h à 20h;266;Avant COVID
IVRY SUR SEINE;87545301;SAM;2017;2017-04-22;C;C;De 16h à 20h;1116;Avant COVID
RAMBOUILLET;87393314;JOB;2018;2018-10-16;N;N;Après 20h;168;Avant COVID
LA VILLETERTRE;87381202;JOB;2021;2021-10-06;J;J6;De 10h à 16h;4;Après COVID
MANTES LA JOLIE;87381509;SAM;2021;2021-12-04;J;J5;De 10h à 16h;1532;Après COVID
ABLON;87545269;SAM;2017;2017-04-22;C;C;Après 20h;116;Avant COVID
IVRY SUR SEINE;87545301;SAM;2017;2017-04-22;C;C;De 6h à 10h;444;Avant COVID
REMISE A JORELLE;87988709;DIM;2021;2021-09-12;T4;T4;Après 20h;34;Après COVID
LA VILLETERTRE;87381202;SAM;2021;2021-10-09;J;J6;De 6h à 10h;10;Après COVID
MANTES LA JOLIE;87381509;SAM;2021;2021-12-04;J;J5;De 16h à 20h;889;Après COVID
ABLON;87545269;SAM;2017;2017-04-22;C;C;Avant 6h;26;Avant COVID
JAVEL;87393066;JOB;2017;2017-04-25;C;C;De 10h à 16h;1189;Avant COVID
REMISE A JORELLE;87988709;SAM;2021;2021-09-11;T4;T4;De 16h à 20h;143;Après COVID
LAGNY THORIGNY;87116319;SAM;2019;2019-03-15;P;P;Après 20h;397;Avant COVID
MANTES LA JOLIE;87381509;SAM;2021;2021-12-04;J;J5;De 6h à 10h;819;Après COVID
ACHERES GRAND CORMIER;87386052;JOB;2018;2018-03-27;A;A;De 10h à 16h;112;Avant COVID
JAVEL;87393066;SAM;2017;2017-04-22;C;C;De 16h à 20h;1175;Avant COVID
REMISE A JORELLE;87988709;SAM;2021;2021-09-11;T4;T4;De 6h à 10h;0;Après COVID
LAGNY THORIGNY;87116319;SAM;2019;2019-03-15;P;P;De 16h à 20h;912;Avant COVID
MANTES STATION;87381590;DIM;2021;2021-10-10;J;J6;De 6h à 10h;46;Après COVID
ACHERES GRAND CORMIER;87386052;JOB;2018;2018-03-27;A;A;De 6h à 10h;113;Avant COVID
JOUFFROY TOCQUEVILLE;87881111;DIM;2017;2017-04-23;C;C;Après 20h;0;Avant COVID
REPUBLIQUE MARX DORMOY;87704254;DIM;2021;2021-09-12;T4;T4;Avant 6h;0;Après COVID
LAPLACE;87758664;JOB;2019;2019-03-21;B;B;De 6h à 10h;3416;Avant COVID
MANTES STATION;87381590;DIM;2021;2021-12-05;J;J5;Avant 6h;13;Après COVID
ACHERES GRAND CORMIER;87386052;SAM;2014;2014-05-17;A;A;Après 20h;21;Avant COVID
JOUFFROY TOCQUEVILLE;87881111;JOB;2017;2017-04-25;C;C;De 16h à 20h;16;Avant COVID
REPUBLIQUE MARX DORMOY;87704254;JOB;2021;2021-09-21;T4;T4;De 10h à 16h;272;Après COVID
LARDY;87545160;DIM;2017;2017-04-23;C;C;De 6h à 10h;18;Avant COVID
MANTES STATION;87381590;DIM;2021;2021-12-05;J;J5;De 10h à 16h;119;Après COVID
ACHERES GRAND CORMIER;87386052;SAM;2014;2014-05-17;A;A;De 6h à 10h;54;Avant COVID
JOUY EN JOSAS;87393512;DIM;2017;2017-04-23;C;C;De 16h à 20h;86;Avant COVID
REPUBLIQUE MARX DORMOY;87704254;SAM;2021;2021-09-11;T4;T4;De 10h à 16h;281;Après COVID
LARDY;87545160;JOB;2017;2017-04-25;C;C;De 16h à 20h;109;Avant COVID
MANTES STATION;87381590;JOB;2021;2021-10-06;J;J6;De 16h à 20h;221;Après COVID
ACHERES VILLE;87381657;JOB;2018;2018-03-27;A;A;Avant 6h;193;Avant COVID
JOUY EN JOSAS;87393512;JOB;2017;2017-04-25;C;C;De 16h à 20h;741;Avant COVID
RIS ORANGIS;87681338;DIM;2019;2019-03-24;D;D;Après 20h;95;Avant COVID
LARDY;87545160;JOB;2017;2017-04-25;C;C;De 6h à 10h;564;Avant COVID
MANTES STATION;87381590;JOB;2021;2021-12-07;J;J5;Après 20h;26;Après COVID
ACHERES VILLE;87381657;JOB;2021;2021-10-06;L;L3;Après 20h;12;Après COVID
JOUY EN JOSAS;87393512;SAM;2017;2017-04-22;C;C;Avant 6h;0;Avant COVID
ROBINSON;87758722;JOB;2019;2019-03-21;B;B;De 6h à 10h;3606;Avant COVID
LARDY;87545160;SAM;2017;2017-04-22;C;C;De 10h à 16h;126;Avant COVID
MANTES STATION;87381590;JOB;2021;2021-12-07;J;J5;De 10h à 16h;193;Après COVID
ACHERES VILLE;87381657;JOB;2021;2021-10-06;L;L3;De 16h à 20h;325;Après COVID
JOUY SUR MORIN CHAMPGOULIN;87430918;DIM;2019;2019-05-12;P;P;De 6h à 10h;0;Avant COVID
ROISSY EN BRIE;87116038;DIM;2016;2016-10-02;E;E;Après 20h;240;Avant COVID
LE BLANC MESNIL;87271478;JOB;2019;2019-03-21;B;B;De 16h à 20h;366;Avant COVID
MANTES STATION;87381590;SAM;2021;2021-10-09;J;J6;De 16h à 20h;120;Après COVID
ACHERES VILLE;87381657;SAM;2014;2014-05-17;A;A;Avant 6h;68;Avant COVID
JOUY SUR MORIN CHAMPGOULIN;87430918;SAM;2019;2019-05-11;P;P;De 10h à 16h;1;Avant COVID
ROISSY EN BRIE;87116038;DIM;2016;2016-10-02;E;E;De 6h à 10h;375;Avant COVID
LE BLANC MESNIL;87271478;JOB;2019;2019-03-21;B;B;De 6h à 10h;344;Avant COVID
MANTES STATION;87381590;SAM;2021;2021-10-09;J;J6;De 6h à 10h;64;Après COVID
ACHERES VILLE;87381657;SAM;2014;2014-05-17;A;A;De 10h à 16h;1408;Avant COVID
JOUY SUR MORIN EUSTACHE;87430900;DIM;2019;2019-05-12;P;P;Après 20h;1;Avant COVID
ROISSY EN BRIE;87116038;SAM;2016;2016-10-01;E;E;De 10h à 16h;1525;Avant COVID
LE BLANC MESNIL;87271478;JOB;2019;2019-03-28;B;B;Après 20h;281;Avant COVID
MANTES STATION;87381590;SAM;2021;2021-12-04;J;J5;De 16h à 20h;111;Après COVID
AEROPORT CHARLES DE GAULLE 1;87271460;DIM;2019;2019-03-17;B;B;De 16h à 20h;2371;Avant COVID
JOUY SUR MORIN EUSTACHE;87430900;JOB;2019;2019-05-14;P;P;Après 20h;0;Avant COVID
ROMAIN ROLLAND;87704296;JOB;2021;2021-09-21;T4;T4;Après 20h;106;Après COVID
LE BLANC MESNIL;87271478;JOB;2019;2019-03-28;B;B;Avant 6h;284;Avant COVID
MARCHEZAIS BROUE;87393470;DIM;2018;2018-10-14;N;N;De 10h à 16h;18;Avant COVID
AEROPORT CHARLES DE GAULLE 1;87271460;DIM;2019;2019-03-24;B;B;Après 20h;1961;Avant COVID
JOUY SUR MORIN EUSTACHE;87430900;SAM;2019;2019-05-11;P;P;De 16h à 20h;1;Avant COVID
ROMAIN ROLLAND;87704296;SAM;2021;2021-09-11;T4;T4;De 10h à 16h;750;Après COVID
LE BLANC MESNIL;87271478;JOB;2019;2019-03-28;B;B;De 10h à 16h;1255;Avant COVID
MARCHEZAIS BROUE;87393470;JOB;2018;2018-10-16;N;N;Après 20h;12;Avant COVID
AEROPORT CHARLES DE GAULLE 1;87271460;JOB;2019;2019-03-21;B;B;De 10h à 16h;123;Avant COVID
JOUY SUR MORIN MONUMENT;87430884;DIM;2019;2019-05-12;P;P;Après 20h;0;Avant COVID
ROMAIN ROLLAND;87704296;SAM;2021;2021-09-18;T4;T4;De 6h à 10h;196;Après COVID
LE BLANC MESNIL;87271478;SAM;2019;2019-03-16;B;B;De 10h à 16h;1702;Avant COVID
MARCHEZAIS BROUE;87393470;JOB;2018;2018-10-16;N;N;Avant 6h;14;Avant COVID
AEROPORT CHARLES DE GAULLE 1;87271460;JOB;2019;2019-03-28;B;B;Avant 6h;177;Avant COVID
JOUY SUR MORIN MONUMENT;87430884;DIM;2019;2019-05-12;P;P;De 16h à 20h;5;Avant COVID
ROSA PARKS;87654798;DIM;2016;2016-10-02;E;E;De 16h à 20h;1694;Avant COVID
LE BOURGET;87271395;DIM;2019;2019-03-17;B;B;Avant 6h;194;Avant COVID
MARCHEZAIS BROUE;87393470;SAM;2018;2018-10-20;N;N;De 10h à 16h;30;Avant COVID
AEROPORT CHARLES DE GAULLE 1;87271460;JOB;2019;2019-03-28;B;B;De 16h à 20h;3968;Avant COVID
JOUY SUR MORIN MONUMENT;87430884;SAM;2019;2019-05-11;P;P;Après 20h;0;Avant COVID
ROSA PARKS;87654798;SAM;2016;2016-10-01;E;E;De 16h à 20h;2342;Avant COVID
LE BOURGET;87271395;JOB;2019;2019-03-21;B;B;De 6h à 10h;1824;Avant COVID
MAREIL SUR MAULDRE;87381715;JOB;2018;2018-10-16;N;N;De 10h à 16h;25;Avant COVID
AEROPORT CHARLES DE GAULLE 1;87271460;SAM;2019;2019-03-16;B;B;De 10h à 16h;1772;Avant COVID
JUVISY;87545244;DIM;2017;2017-04-23;C;C;Après 20h;1369;Avant COVID
ROSNY BOIS PERRIER;87113696;DIM;2016;2016-10-02;E;E;De 10h à 16h;2104;Avant COVID
LE BOURGET;87271395;JOB;2019;2019-03-28;B;B;Après 20h;1241;Avant COVID
MAREUIL SUR OURCQ;87116665;DIM;2019;2019-05-12;P;P;Après 20h;4;Avant COVID
AEROPORT CHARLES DE GAULLE 2 TGV;87001479;DIM;2019;2019-03-17;B;B;De 10h à 16h;5673;Avant COVID
JUVISY;87545244;DIM;2019;2019-03-24;D;D;Avant 6h;437;Avant COVID
ROSNY BOIS PERRIER;87113696;JOB;2016;2016-10-04;E;E;Après 20h;1010;Avant COVID
LE BOURGET;87271395;JOB;2019;2019-03-28;B;B;De 16h à 20h;4303;Avant COVID
MAREUIL SUR OURCQ;87116665;JOB;2019;2019-05-14;P;P;Avant 6h;12;Avant COVID
AEROPORT CHARLES DE GAULLE 2 TGV;87001479;JOB;2019;2019-03-28;B;B;De 6h à 10h;2843;Avant COVID
JUVISY;87545244;JOB;2019;2019-03-26;D;D;De 6h à 10h;9865;Avant COVID
ROSNY BOIS PERRIER;87113696;SAM;2016;2016-10-01;E;E;De 16h à 20h;3751;Avant COVID
LE BOURGET;87271395;SAM;2019;2019-03-16;B;B;De 10h à 16h;5781;Avant COVID
MAREUIL SUR OURCQ;87116665;SAM;2019;2019-05-11;P;P;De 6h à 10h;17;Avant COVID
AEROPORT CHARLES DE GAULLE 2 TGV;87001479;SAM;2019;2019-03-23;B;B;De 10h à 16h;3749;Avant COVID
JUVISY;87545244;SAM;2017;2017-04-22;C;C;Avant 6h;365;Avant COVID
ROSNY SOUS BOIS;87113704;DIM;2016;2016-10-02;E;E;Avant 6h;46;Avant COVID
LE BOURGET TRAM 11 EXPRESS;87697359;DIM;2021;2021-11-21;T11;T11;De 10h à 16h;1486;Après COVID
MARLES EN BRIE;87116228;SAM;2019;2019-03-15;P;P;De 10h à 16h;101;Avant COVID
AEROPORT CHARLES DE GAULLE 2 TGV;87001479;SAM;2019;2019-03-23;B;B;De 16h à 20h;1311;Avant COVID
JUVISY;87545244;SAM;2017;2017-04-22;C;C;De 16h à 20h;4848;Avant COVID
ROSNY SOUS BOIS;87113704;JOB;2016;2016-10-04;E;E;De 6h à 10h;4348;Avant COVID
LE BOURGET TRAM 11 EXPRESS;87697359;JOB;2021;2021-11-23;T11;T11;De 10h à 16h;1680;Après COVID
MARLY LE ROI;87382465;DIM;2021;2021-10-10;L;L2;Après 20h;48;Après COVID
ALLEE DE LA TOUR RENDEZ-VOUS;87113878;JOB;2021;2021-09-21;T4;T4;De 10h à 16h;314;Après COVID
JUVISY;87545244;SAM;2019;2019-03-23;D;D;De 16h à 20h;9390;Avant COVID
ROSNY SOUS BOIS;87113704;SAM;2016;2016-10-01;E;E;De 10h à 16h;2516;Avant COVID
LE BOURGET TRAM 11 EXPRESS;87697359;SAM;2021;2021-11-20;T11;T11;De 16h à 20h;1673;Après COVID
MARLY LE ROI;87382465;DIM;2021;2021-10-10;L;L2;De 10h à 16h;394;Après COVID
ALLEE DE LA TOUR RENDEZ-VOUS;87113878;SAM;2021;2021-09-18;T4;T4;Avant 6h;4;Après COVID
JUVISY;87545244;SAM;2019;2019-03-23;D;D;De 6h à 10h;8868;Avant COVID
ROSNY SUR SEINE;87415885;DIM;2021;2021-12-05;J;J5;De 10h à 16h;39;Après COVID
LE BRAS DE FER - EVRY GENOPOLE;87681395;DIM;2019;2019-03-24;D;D;De 6h à 10h;232;Avant COVID
MARLY LE ROI;87382465;JOB;2021;2021-10-06;L;L2;De 10h à 16h;670;Après COVID
ALLEE DE LA TOUR RENDEZ-VOUS;87113878;SAM;2021;2021-09-18;T4;T4;De 10h à 16h;28;Après COVID
JUZIERS;87381558;SAM;2021;2021-10-09;J;J6;De 16h à 20h;61;Après COVID
ROSNY SUR SEINE;87415885;JOB;2021;2021-12-07;J;J5;De 10h à 16h;24;Après COVID
LE BRAS DE FER - EVRY GENOPOLE;87681395;JOB;2019;2019-03-26;D;D;;0;Avant COVID
MARLY LE ROI;87382465;JOB;2021;2021-10-06;L;L2;De 16h à 20h;668;Après COVID
AMPERE WAGRAM;87771111;DIM;2017;2017-04-23;C;C;Après 20h;0;Avant COVID
L'ABBAYE;87113886;JOB;2021;2021-09-21;T4;T4;Après 20h;43;Après COVID
ROUGEMONT CHANTELOUP;87431791;DIM;2021;2021-09-12;T4;T4;De 16h à 20h;334;Après COVID
LE BRAS DE FER - EVRY GENOPOLE;87681395;JOB;2019;2019-03-26;D;D;Avant 6h;192;Avant COVID
MARLY LE ROI;87382465;SAM;2021;2021-10-09;L;L2;Après 20h;87;Après COVID
AMPERE WAGRAM;87771111;SAM;2017;2017-04-22;C;C;De 16h à 20h;0;Avant COVID
L'ETANG LA VILLE;87382473;DIM;2021;2021-10-10;L;L2;Après 20h;14;Après COVID
ROUGEMONT CHANTELOUP;87431791;JOB;2021;2021-09-21;T4;T4;Avant 6h;122;Après COVID
LE BRAS DE FER - EVRY GENOPOLE;87681395;JOB;2019;2019-03-26;D;D;De 16h à 20h;1946;Avant COVID
MARLY LE ROI;87382465;SAM;2021;2021-10-09;L;L2;Avant 6h;22;Après COVID
ANDRESY;87381491;DIM;2021;2021-10-10;J;J6;Après 20h;14;Après COVID
L'ETANG LA VILLE;87382473;DIM;2021;2021-10-10;L;L2;De 16h à 20h;83;Après COVID
ROUGEMONT CHANTELOUP;87431791;JOB;2021;2021-09-21;T4;T4;De 10h à 16h;550;Après COVID
LE CHENAY GAGNY;87113522;JOB;2016;2016-10-04;E;E;Avant 6h;185;Avant COVID
MAROLLES EN HUREPOIX;87545186;DIM;2017;2017-04-23;C;C;Avant 6h;12;Avant COVID
ANDRESY;87381491;JOB;2021;2021-10-06;J;J6;Après 20h;21;Après COVID
L'ETANG LA VILLE;87382473;SAM;2021;2021-10-09;L;L2;De 10h à 16h;153;Après COVID
ROUGEMONT CHANTELOUP;87431791;SAM;2021;2021-09-11;T4;T4;De 16h à 20h;348;Après COVID
LE CHENAY GAGNY;87113522;JOB;2016;2016-10-04;E;E;De 10h à 16h;1104;Avant COVID
MAROLLES EN HUREPOIX;87545186;SAM;2017;2017-04-22;C;C;De 6h à 10h;136;Avant COVID
ANGERVILLE;87543090;DIM;2017;2017-04-23;C;C;Après 20h;1;Avant COVID
L'ISLE ADAM PARMAIN;87276527;DIM;2021;2021-10-10;H;H;Après 20h;48;Après COVID
ROUTE DE MONNERVILLE;87332957;JOB;2017;2017-04-25;C;C;Après 20h;0;Avant COVID
LE CHENAY GAGNY;87113522;SAM;2016;2016-10-01;E;E;De 10h à 16h;1167;Avant COVID
MASSY PALAISEAU;87393579;DIM;2017;2017-04-23;C;C;De 10h à 16h;837;Avant COVID
ANGERVILLE;87543090;DIM;2017;2017-04-23;C;C;De 10h à 16h;30;Avant COVID
L'ISLE ADAM PARMAIN;87276527;JOB;2021;2021-10-06;H;H;Après 20h;65;Après COVID
ROUTE DE MONNERVILLE;87332957;SAM;2017;2017-04-22;C;C;De 16h à 20h;0;Avant COVID
LE CHENAY GAGNY;87113522;SAM;2016;2016-10-01;E;E;De 16h à 20h;658;Avant COVID
MASSY PALAISEAU;87393579;JOB;2017;2017-04-25;C;C;De 16h à 20h;3900;Avant COVID
ANGERVILLE;87543090;JOB;2017;2017-04-25;C;C;Après 20h;8;Avant COVID
L'ISLE ADAM PARMAIN;87276527;SAM;2021;2021-10-09;H;H;Après 20h;72;Après COVID
RUNGIS LA FRATERNELLE;87546291;JOB;2017;2017-04-25;C;C;Avant 6h;4;Avant COVID
LE COUDRAY MONTCEAUX;87681635;DIM;2019;2019-03-24;D;D;De 6h à 10h;7;Avant COVID
MASSY PALAISEAU;87393579;JOB;2019;2019-03-21;B;B;De 16h à 20h;10279;Avant COVID
ANGERVILLE;87543090;JOB;2017;2017-04-25;C;C;De 16h à 20h;22;Avant COVID
L'ISLE ADAM PARMAIN;87276527;SAM;2021;2021-10-09;H;H;Avant 6h;12;Après COVID
RUNGIS LA FRATERNELLE;87546291;JOB;2017;2017-04-25;C;C;De 16h à 20h;838;Avant COVID
LE GUICHET;87758839;JOB;2019;2019-03-21;B;B;Après 20h;208;Avant COVID
MASSY PALAISEAU;87393579;JOB;2019;2019-04-02;B;B;De 16h à 20h;1062;Avant COVID
ANGERVILLE;87543090;JOB;2017;2017-04-25;C;C;De 6h à 10h;276;Avant COVID
LA BARRE ORMESSON;87271171;DIM;2021;2021-10-10;H;H;De 10h à 16h;887;Après COVID
RUNGIS LA FRATERNELLE;87546291;JOB;2017;2017-04-25;C;C;De 6h à 10h;196;Avant COVID
LE GUICHET;87758839;JOB;2019;2019-03-21;B;B;De 6h à 10h;1017;Avant COVID
MASSY PALAISEAU;87393579;SAM;2017;2017-04-22;C;C;De 10h à 16h;1212;Avant COVID
ARBORETUM;87704320;DIM;2021;2021-09-12;T4;T4;Après 20h;30;Après COVID
LA BARRE ORMESSON;87271171;DIM;2021;2021-10-10;H;H;De 6h à 10h;273;Après COVID
RUNGIS LA FRATERNELLE;87546291;SAM;2017;2017-04-22;C;C;Après 20h;32;Avant COVID
LE MEE;87682179;DIM;2019;2019-03-24;D;D;De 10h à 16h;912;Avant COVID
MASSY PALAISEAU;87393579;SAM;2017;2017-04-22;C;C;De 6h à 10h;522;Avant COVID
ARBORETUM;87704320;DIM;2021;2021-09-12;T4;T4;De 10h à 16h;151;Après COVID
LA BARRE ORMESSON;87271171;JOB;2021;2021-10-06;H;H;Avant 6h;84;Après COVID
RUNGIS LA FRATERNELLE;87546291;SAM;2017;2017-04-22;C;C;De 10h à 16h;149;Avant COVID
LE MEE;87682179;SAM;2019;2019-03-23;D;D;Après 20h;224;Avant COVID
MASSY VERRIERES;87383281;JOB;2019;2019-03-28;B;B;De 6h à 10h;160;Avant COVID
ARBORETUM;87704320;JOB;2021;2021-09-21;T4;T4;De 10h à 16h;294;Après COVID
LA BARRE ORMESSON;87271171;JOB;2021;2021-10-06;H;H;De 10h à 16h;1040;Après COVID
SAINT-CHERON;87545509;DIM;2017;2017-04-23;C;C;Après 20h;25;Avant COVID
LE MEE;87682179;SAM;2019;2019-03-23;D;D;De 10h à 16h;1246;Avant COVID
MASSY VERRIERES;87383281;SAM;2017;2017-04-22;C;C;De 6h à 10h;66;Avant COVID
ARBORETUM;87704320;JOB;2021;2021-09-21;T4;T4;De 6h à 10h;197;Après COVID
LA BARRE ORMESSON;87271171;SAM;2021;2021-10-09;H;H;Après 20h;236;Après COVID
SAINT-CHERON;87545509;DIM;2017;2017-04-23;C;C;De 6h à 10h;21;Avant COVID
LE MEE;87682179;SAM;2019;2019-03-23;D;D;De 16h à 20h;782;Avant COVID
MAULE;87381723;JOB;2018;2018-10-16;N;N;Après 20h;14;Avant COVID
ARBORETUM;87704320;SAM;2021;2021-09-11;T4;T4;De 16h à 20h;144;Après COVID
LA BORNE BLANCHE;87276287;DIM;2019;2019-03-24;D;D;De 16h à 20h;78;Avant COVID
SAINT-CHERON;87545509;JOB;2017;2017-04-25;C;C;De 6h à 10h;558;Avant COVID
LE PERRAY;87393298;DIM;2018;2018-10-14;N;N;De 10h à 16h;155;Avant COVID
MAULE;87381723;JOB;2018;2018-10-16;N;N;De 10h à 16h;81;Avant COVID
ARCUEIL CACHAN;87758672;JOB;2019;2019-03-21;B;B;Avant 6h;152;Avant COVID
LA BORNE BLANCHE;87276287;JOB;2019;2019-03-26;D;D;Après 20h;9;Avant COVID
SAINT-CLOUD;87382358;DIM;2021;2021-10-10;L;L2;Avant 6h;18;Après COVID
LE PERRAY;87393298;JOB;2018;2018-10-16;N;N;Avant 6h;20;Avant COVID
MAURECOURT;87381483;DIM;2021;2021-10-10;J;J6;Après 20h;25;Après COVID
ARCUEIL CACHAN;87758672;JOB;2019;2019-03-21;B;B;De 10h à 16h;3363;Avant COVID
LA BORNE BLANCHE;87276287;JOB;2019;2019-03-26;D;D;De 6h à 10h;156;Avant COVID
SAINT-CLOUD;87382358;JOB;2016;2016-03-15;U;U;Avant 6h;7;Avant COVID
LE PERRAY;87393298;JOB;2018;2018-10-16;N;N;De 6h à 10h;895;Avant COVID
MAURECOURT;87381483;JOB;2021;2021-10-06;J;J6;De 16h à 20h;153;Après COVID
ARCUEIL CACHAN;87758672;JOB;2019;2019-03-28;B;B;Après 20h;192;Avant COVID
LA BORNE BLANCHE;87276287;SAM;2019;2019-03-23;D;D;De 16h à 20h;43;Avant COVID
SAINT-CLOUD;87382358;JOB;2021;2021-10-06;L;L2;Avant 6h;29;Après COVID
LE PERRAY;87393298;SAM;2018;2018-10-20;N;N;De 16h à 20h;157;Avant COVID
MAURECOURT;87381483;JOB;2021;2021-10-06;J;J6;De 6h à 10h;619;Après COVID
ARCUEIL CACHAN;87758672;JOB;2019;2019-03-28;B;B;De 6h à 10h;641;Avant COVID
LA CELLE SAINT-CLOUD;87382432;DIM;2021;2021-10-10;L;L2;Après 20h;74;Après COVID
SAINT-CLOUD;87382358;SAM;2021;2021-10-09;L;L2;Après 20h;699;Après COVID
LE PLESSIS BELLEVILLE;87271551;JOB;2021;2021-10-06;K;K;De 16h à 20h;92;Après COVID
MAURICE AUDIN;87704270;DIM;2021;2021-09-12;T4;T4;Avant 6h;10;Après COVID
ARGENTEUIL;87381848;JOB;2021;2021-10-06;J;J6;Après 20h;892;Après COVID
LA CELLE SAINT-CLOUD;87382432;DIM;2021;2021-10-10;L;L2;De 10h à 16h;426;Après COVID
SAINT-CYR;87393223;DIM;2016;2016-03-13;U;U;De 16h à 20h;239;Avant COVID
LE PLESSIS BELLEVILLE;87271551;JOB;2021;2021-10-06;K;K;De 6h à 10h;453;Après COVID
MAURICE AUDIN;87704270;DIM;2021;2021-09-12;T4;T4;De 10h à 16h;557;Après COVID
ARGENTEUIL;87381848;SAM;2021;2021-10-09;J;J4;Après 20h;596;Après COVID
LA CELLE SAINT-CLOUD;87382432;SAM;2021;2021-10-09;L;L2;De 6h à 10h;294;Après COVID
SAINT-CYR;87393223;DIM;2018;2018-10-14;N;N;Avant 6h;5;Avant COVID
LE PLESSIS BELLEVILLE;87271551;SAM;2021;2021-10-09;K;K;Après 20h;14;Après COVID
MEAUX;87116103;DIM;2019;2019-03-16;P;P;Après 20h;375;Avant COVID
ARGENTEUIL;87381848;SAM;2021;2021-10-09;J;J6;De 10h à 16h;3905;Après COVID
LA COURNEUVE AUBERVILLIERS;87271304;DIM;2019;2019-03-17;B;B;Après 20h;1707;Avant COVID
SAINT-CYR;87393223;DIM;2018;2018-10-14;N;N;De 6h à 10h;250;Avant COVID
LE PLESSIS CHENET;87681627;DIM;2019;2019-03-24;D;D;Après 20h;3;Avant COVID
MEAUX;87116103;DIM;2019;2019-05-12;P;P;De 16h à 20h;1377;Avant COVID
ARPAJON;87545467;DIM;2017;2017-04-23;C;C;Après 20h;81;Avant COVID
LA COURNEUVE AUBERVILLIERS;87271304;DIM;2019;2019-03-17;B;B;De 10h à 16h;4699;Avant COVID
SAINT-CYR;87393223;JOB;2017;2017-04-25;C;C;Avant 6h;19;Avant COVID
LE PLESSIS CHENET;87681627;SAM;2019;2019-03-23;D;D;De 10h à 16h;5;Avant COVID
MEAUX;87116103;JOB;2019;2019-05-21;P;P;De 16h à 20h;144;Avant COVID
ARPAJON;87545467;DIM;2017;2017-04-23;C;C;De 10h à 16h;535;Avant COVID
